timestamp,title,side,outcome,price,size,slug,eventSlug,proxyWallet,asset,conditionId
09/03/2026 20:41:19,RCD Espanyol de Barcelona vs. Real Oviedo: O/U 1.5,SELL,Over,0.999,100.49,lal-esp-ovi-2026-03-09-total-1pt5,lal-esp-ovi-2026-03-09-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,97257530606497465119869742582893190737334725877007936096336602924311038373969,0x17e7775d3fa8759e24fbc5213b9deba84600aa636e361f18763a1b281587d446
09/03/2026 20:07:51,West Ham United FC vs. Brentford FC: O/U 1.5,SELL,Over,0.999,74.99,efa-whu-bre1-2026-03-07-total-1pt5,efa-whu-bre1-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,14615775686391979427031976192172502872270838491830762681889965471155820227793,0x73b9a88edccc4b31368bea845cb375cffde8841f59e68dcaf31f26d4f2380545
09/03/2026 19:51:59,West Ham United FC vs. Brentford FC: O/U 1.5,SELL,Over,0.93,3.7,efa-whu-bre1-2026-03-07-total-1pt5,efa-whu-bre1-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,14615775686391979427031976192172502872270838491830762681889965471155820227793,0x73b9a88edccc4b31368bea845cb375cffde8841f59e68dcaf31f26d4f2380545
08/03/2026 23:47:17,Deportivo Toluca FC vs. FC Juárez: O/U 1.5,BUY,Over,0.57,30.0,mex-tol-jua-2026-03-08-total-1pt5,mex-tol-jua-2026-03-08-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,2146701370614146422104568403975222948657607059278028386001902326867020187460,0x2ddd62a7c2390db77e4087cc998f575341e880cefb242d8fe5f14e9767d9ba03
08/03/2026 20:36:55,New York Red Bulls vs. CF Montréal: O/U 1.5,SELL,Under,0.15116,100.0,mls-nyr-mim-2026-03-08-total-1pt5,mls-nyr-mim-2026-03-08-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,89022855741763589849375461394637143138643714002496552778418142635527625529075,0x6503063b3aded4f5a30c1429585cbe88a59cb5ac720b04b0305e404c6cfd07ce
08/03/2026 20:34:41,New York Red Bulls vs. CF Montréal: O/U 1.5,BUY,Under,0.23,100.0,mls-nyr-mim-2026-03-08-total-1pt5,mls-nyr-mim-2026-03-08-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,89022855741763589849375461394637143138643714002496552778418142635527625529075,0x6503063b3aded4f5a30c1429585cbe88a59cb5ac720b04b0305e404c6cfd07ce
07/03/2026 22:11:03,D.C. United SC vs. Inter Miami CF: O/U 1.5,SELL,Over,0.99,100.0,mls-dcu-mia-2026-03-07-total-1pt5,mls-dcu-mia-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,72516526928057160332767815268894340127989021676683572058433624429598408280670,0xf430b6e97f0bfffd1a40729d7dbef9430440afece9279739ca20de454402086d
07/03/2026 21:02:09,Juventus FC vs. Pisa SC: O/U 1.5,SELL,Over,0.71,105.0,sea-juv-pis-2026-03-07-total-1pt5,sea-juv-pis-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,60214633820542604612518810605243954157871935583004906813922333334095822083548,0x39e81b5fa4678c791531472f3376e31182f0f8dea555b1c0d37991b1371dc3a3
07/03/2026 20:58:01,Juventus FC vs. Pisa SC: O/U 1.5,SELL,Under,0.24,105.0,sea-juv-pis-2026-03-07-total-1pt5,sea-juv-pis-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,114489329083960675377148725493370617283313208562877482867165084715798052690196,0x39e81b5fa4678c791531472f3376e31182f0f8dea555b1c0d37991b1371dc3a3
07/03/2026 20:47:15,Newcastle United FC vs. Manchester City FC: O/U 1.5,SELL,Over,0.9920684068406841,99.99,efa-new-mnc-2026-03-07-total-1pt5,efa-new-mnc-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,37792898903131829828896162821727922335750249533379856616422001827751126184496,0xc8d68a874dd694bc8d94b754220ff130a085393b022bba88c52a57f6bdd3d7d0
07/03/2026 20:46:29,Juventus FC vs. Pisa SC: O/U 1.5,BUY,Under,0.44,105.0,sea-juv-pis-2026-03-07-total-1pt5,sea-juv-pis-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,114489329083960675377148725493370617283313208562877482867165084715798052690196,0x39e81b5fa4678c791531472f3376e31182f0f8dea555b1c0d37991b1371dc3a3
07/03/2026 20:32:51,Juventus FC vs. Pisa SC: O/U 1.5,SELL,Over,0.57,35.0,sea-juv-pis-2026-03-07-total-1pt5,sea-juv-pis-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,60214633820542604612518810605243954157871935583004906813922333334095822083548,0x39e81b5fa4678c791531472f3376e31182f0f8dea555b1c0d37991b1371dc3a3
07/03/2026 20:20:43,Juventus FC vs. Pisa SC: O/U 1.5,BUY,Over,0.69,20.0,sea-juv-pis-2026-03-07-total-1pt5,sea-juv-pis-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,60214633820542604612518810605243954157871935583004906813922333334095822083548,0x39e81b5fa4678c791531472f3376e31182f0f8dea555b1c0d37991b1371dc3a3
07/03/2026 18:45:55,Atalanta BC vs. Udinese Calcio: O/U 4.5,SELL,Under,0.72,50.0,sea-ata-udi-2026-03-07-total-4pt5,sea-ata-udi-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,80117817580687229072541955670789891945680082834837184392977489488651778612340,0x7c40546282e1d97d2e72464364e852f76b4a4c3be76a52dfdb51eb40f8bde974
07/03/2026 18:23:37,Atalanta BC vs. Udinese Calcio: O/U 4.5,BUY,Under,0.919696,100.0,sea-ata-udi-2026-03-07-total-4pt5,sea-ata-udi-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,80117817580687229072541955670789891945680082834837184392977489488651778612340,0x7c40546282e1d97d2e72464364e852f76b4a4c3be76a52dfdb51eb40f8bde974
07/03/2026 18:08:01,Wrexham AFC vs. Chelsea FC: O/U 1.5,SELL,Over,0.93,10.0,efa-wre-cfc-2026-03-07-total-1pt5,efa-wre-cfc-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,108533980458950143564274845444705619251597943007324779393357342281956806606779,0xf62369798f2759544aeaeaba86bdfc25221677f9f915aa41daacb4ceafedfad7
07/03/2026 18:07:13,Wrexham AFC vs. Chelsea FC: O/U 1.5,SELL,Over,0.93,10.0,efa-wre-cfc-2026-03-07-total-1pt5,efa-wre-cfc-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,108533980458950143564274845444705619251597943007324779393357342281956806606779,0xf62369798f2759544aeaeaba86bdfc25221677f9f915aa41daacb4ceafedfad7
07/03/2026 18:04:51,1. FC Köln vs. BV Borussia 09 Dortmund: O/U 1.5,SELL,Over,0.9,25.0,bun-koe-dor-2026-03-07-total-1pt5,bun-koe-dor-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,2527090775588481808396530389669428250455172285662462997849674823433736581570,0x42df11b8041a2e371cb239ecbce52ada1010ee4f362ec023a4e3f4984a8906ac
06/03/2026 20:43:49,FC Bayern München vs. Borussia Mönchengladbach: O/U 1.5,SELL,Over,0.999,100.0,bun-bay-moe-2026-03-06-total-1pt5,bun-bay-moe-2026-03-06-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,59399010698453615740755190417274993468711227533620895236047595498616555198980,0x2ed15f1c76b527a39050a224bc4ed3d3fb898a2767cb2cb1eef8c27855404848
06/03/2026 20:43:49,RC Celta de Vigo vs. Real Madrid CF: O/U 1.5,SELL,Over,0.999,50.0,lal-cel-rea-2026-03-07-total-1pt5,lal-cel-rea-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11036210062384267065811924744246487359092075987261826150763358431277287605714,0x3dbe27e0a3a0138801ead71e825267a774c0f5178c87dfd8b0136fa6da7333ed
06/03/2026 20:10:51,RC Celta de Vigo vs. Real Madrid CF: O/U 1.5,BUY,Over,0.74,50.0,lal-cel-rea-2026-03-07-total-1pt5,lal-cel-rea-2026-03-07-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11036210062384267065811924744246487359092075987261826150763358431277287605714,0x3dbe27e0a3a0138801ead71e825267a774c0f5178c87dfd8b0136fa6da7333ed
06/03/2026 19:35:39,FC Bayern München vs. Borussia Mönchengladbach: O/U 1.5,BUY,Over,0.89,50.0,bun-bay-moe-2026-03-06-total-1pt5,bun-bay-moe-2026-03-06-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,59399010698453615740755190417274993468711227533620895236047595498616555198980,0x2ed15f1c76b527a39050a224bc4ed3d3fb898a2767cb2cb1eef8c27855404848
05/03/2026 20:55:39,Tottenham Hotspur FC vs. Crystal Palace FC: O/U 1.5,SELL,Over,0.999,131.0,epl-tot-cry-2026-03-05-total-1pt5,epl-tot-cry-2026-03-05-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11329644860264061549858625748726365250963416006565399049620040332153509690719,0xd01f38a34cca4898113633aa47c7b5d0ab174f3202e3765c2ce113572067a61b
05/03/2026 20:39:13,Tottenham Hotspur FC vs. Crystal Palace FC: O/U 1.5,BUY,Over,0.95,100.0,epl-tot-cry-2026-03-05-total-1pt5,epl-tot-cry-2026-03-05-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,11329644860264061549858625748726365250963416006565399049620040332153509690719,0xd01f38a34cca4898113633aa47c7b5d0ab174f3202e3765c2ce113572067a61b
05/03/2026 20:37:09,Tottenham Hotspur FC vs. Crystal Palace FC: O/U 4.5,BUY,Under,0.9,40.0,epl-tot-cry-2026-03-05-total-4pt5,epl-tot-cry-2026-03-05-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,69027111660614200679636423173061523485302695022686303845388014831726454086227,0x288475fd985070c61dfd3744ef5f593bbbd7912ba6bd94ca354b8ee88d26e972
05/03/2026 20:13:05,Tottenham Hotspur FC vs. Crystal Palace FC: O/U 4.5,BUY,Under,0.92,65.0,epl-tot-cry-2026-03-05-total-4pt5,epl-tot-cry-2026-03-05-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,69027111660614200679636423173061523485302695022686303845388014831726454086227,0x288475fd985070c61dfd3744ef5f593bbbd7912ba6bd94ca354b8ee88d26e972
04/03/2026 20:50:01,Will Brighton & Hove Albion FC vs. Arsenal FC end in a draw?,BUY,Yes,0.2,20.0,epl-bri-ars-2026-03-04-draw,epl-bri-ars-2026-03-04,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,53297714699452585057272236658743039927752514864837986646078900460791671281758,0xab88f9087c46f2bd895bf4cd221cd49ad0cce1d111601f7b081310e022db1a7e
04/03/2026 20:49:39,Will Brighton & Hove Albion FC vs. Arsenal FC end in a draw?,BUY,Yes,0.2,20.0,epl-bri-ars-2026-03-04-draw,epl-bri-ars-2026-03-04,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,53297714699452585057272236658743039927752514864837986646078900460791671281758,0xab88f9087c46f2bd895bf4cd221cd49ad0cce1d111601f7b081310e022db1a7e
04/03/2026 19:43:55,Will Arsenal FC win on 2026-03-04?,BUY,Yes,0.75,50.0,epl-bri-ars-2026-03-04-ars,epl-bri-ars-2026-03-04,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,93618557835272116588300786632999976120161368723921655811865893276205011689753,0x281836f14d912b380d134c26cef68a1cadb6ae2b8881fffedb3143e4778a33fb
04/03/2026 19:40:53,Brighton & Hove Albion FC vs. Arsenal FC: O/U 1.5,SELL,Over,0.91,20.0,epl-bri-ars-2026-03-04-total-1pt5,epl-bri-ars-2026-03-04-more-markets,0x9ea10c9f5eeadf149da34117a7882f2275c9df66,64896909707446695299301420894233626063304309889466718651728451346758670458220,0xeda9605926887e4fe736a5b6be7ebc00a8e6256bdfa30e77b67dc06d5cd6546a
